narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000011_HL,SCN000011,hi-en,Mixed,Hinglish,"On 2026-07-01, mentioned जगह पर उत्पीड़न हुआ।","On 2026-07-01, mentioned जगह पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-10,,NAR000011_EN,synthetic_reviewed,,unannotated,validation
NAR000012_HL,SCN000012,hi-en,Mixed,Hinglish,"Around 02:32, दुकान पर कानूनी issue हुआ।","Around 02:32, दुकान पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-06,,NAR000012_EN,synthetic_reviewed,,unannotated,train
NAR000013_HL,SCN000013,hi-en,Mixed,Hinglish,"On 2026-06-26, around 03:09, दुकान पर विवाद हुआ। Related amount rs, था।","On 2026-06-26, around 03:09, दुकान पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-18,,NAR000013_EN,synthetic_reviewed,,unannotated,challenge
NAR000014_HL,SCN000014,hi-en,Mixed,Hinglish,"On 2026-06-25, around 18:17, सड़क पर कानूनी issue हुआ। Related amount rs, था।","On 2026-06-25, around 18:17, सड़क पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-01-27,,NAR000014_EN,synthetic_reviewed,,unannotated,challenge
NAR000015_HL,SCN000015,hi-en,Mixed,Hinglish,"Around 17:39, online प्लेटफॉर्म पर धोखाधड़ी हुआ।","Around 17:39, online प्लेटफॉर्म पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-22,,NAR000015_EN,synthetic_reviewed,,unannotated,validation
NAR000016_HL,SCN000016,hi-en,Mixed,Hinglish,"On 2026-06-27, around 05:45, mentioned जगह पर कानूनी issue हुआ।","On 2026-06-27, around 05:45, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-22,,NAR000016_EN,synthetic_reviewed,,unannotated,challenge
NAR000017_HL,SCN000017,hi-en,Mixed,Hinglish,"Around 06:00, अपार्टमेंट पर विवाद हुआ।","Around 06:00, अपार्टमेंट पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-16,,NAR000017_EN,synthetic_reviewed,,unannotated,challenge
NAR000018_HL,SCN000018,hi-en,Mixed,Hinglish,"Around 16:02, mentioned जगह पर हमला हुआ।","Around 16:02, mentioned जगह पर हमला हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-21,,NAR000018_EN,synthetic_reviewed,,unannotated,test
NAR000019_HL,SCN000019,hi-en,Mixed,Hinglish,"Around 16:38, mentioned जगह पर उत्पीड़न हुआ।","Around 16:38, mentioned जगह पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-03,,NAR000019_EN,synthetic_reviewed,,unannotated,train
NAR000020_HL,SCN000020,hi-en,Mixed,Hinglish,"Around 23:11, mentioned जगह पर विवाद हुआ।","Around 23:11, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-08,,NAR000020_EN,synthetic_reviewed,,unannotated,challenge
NAR000021_HL,SCN000021,hi-en,Mixed,Hinglish,"Around 01:26, अपार्टमेंट पर विवाद हुआ।","Around 01:26, अपार्टमेंट पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-28,,NAR000021_EN,synthetic_reviewed,,unannotated,test
NAR000022_HL,SCN000022,hi-en,Mixed,Hinglish,"On 2026-07-07, around 18:01, कार्यालय पर टक्कर हुआ।","On 2026-07-07, around 18:01, कार्यालय पर टक्कर हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-06,,NAR000022_EN,synthetic_reviewed,,unannotated,challenge
NAR000023_HL,SCN000023,hi-en,Mixed,Hinglish,"On 2026-07-11, सड़क पर चोरी हुआ।","On 2026-07-11, सड़क पर चोरी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-02-26,,NAR000023_EN,synthetic_reviewed,,unannotated,test
NAR000024_HL,SCN000024,hi-en,Mixed,Hinglish,"Around 11:42, सड़क पर दुर्घटना हुआ।","Around 11:42, सड़क पर दुर्घटना हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-01,,NAR000024_EN,synthetic_reviewed,,unannotated,test
NAR000025_HL,SCN000025,hi-en,Mixed,Hinglish,"On 2026-06-30, around 10:05, कार्यस्थल पर धोखाधड़ी हुआ। Related amount rs, था।","On 2026-06-30, around 10:05, कार्यस्थल पर धोखाधड़ी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-11,,NAR000025_EN,synthetic_reviewed,,unannotated,test
NAR000026_HL,SCN000026,hi-en,Mixed,Hinglish,"Around 05:18, mobile ऐप पर कानूनी issue हुआ।","Around 05:18, mobile ऐप पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-21,,NAR000026_EN,synthetic_reviewed,,unannotated,validation
NAR000027_HL,SCN000027,hi-en,Mixed,Hinglish,"Around 01:01, online प्लेटफॉर्म पर विवाद हुआ।","Around 01:01, online प्लेटफॉर्म पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-26,,NAR000027_EN,synthetic_reviewed,,unannotated,challenge
NAR000028_HL,SCN000028,hi-en,Mixed,Hinglish,"Around 16:31, mentioned जगह पर हमला हुआ।","Around 16:31, mentioned जगह पर हमला हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-02,,NAR000028_EN,synthetic_reviewed,,unannotated,train
NAR000029_HL,SCN000029,hi-en,Mixed,Hinglish,"On 2026-06-20, सड़क पर स्नैचिंग हुआ।","On 2026-06-20, सड़क पर स्नैचिंग हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-20,,NAR000029_EN,synthetic_reviewed,,unannotated,validation
NAR000030_HL,SCN000030,hi-en,Mixed,Hinglish,"Around 13:38, घर पर कानूनी issue हुआ।","Around 13:38, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-15,,NAR000030_EN,synthetic_reviewed,,unannotated,train
NAR000031_HL,SCN000031,hi-en,Mixed,Hinglish,"On 2026-07-11, around 11:15, सड़क पर विवाद हुआ। Related amount rs, था।","On 2026-07-11, around 11:15, सड़क पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-03,,NAR000031_EN,synthetic_reviewed,,unannotated,test
NAR000032_HL,SCN000032,hi-en,Mixed,Hinglish,"Around 22:48, बैंक पर धोखाधड़ी हुआ।","Around 22:48, बैंक पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-09,,NAR000032_EN,synthetic_reviewed,,unannotated,validation
NAR000033_HL,SCN000033,hi-en,Mixed,Hinglish,"Around 16:27, mentioned जगह पर कानूनी issue हुआ।","Around 16:27, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-27,,NAR000033_EN,synthetic_reviewed,,unannotated,challenge
NAR000034_HL,SCN000034,hi-en,Mixed,Hinglish,"Around 07:33, कार्यस्थल पर उत्पीड़न हुआ।","Around 07:33, कार्यस्थल पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-04,,NAR000034_EN,synthetic_reviewed,,unannotated,challenge
NAR000035_HL,SCN000035,hi-en,Mixed,Hinglish,"Around 15:20, mobile ऐप पर धोखाधड़ी हुआ।","Around 15:20, mobile ऐप पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-17,,NAR000035_EN,synthetic_reviewed,,unannotated,train
NAR000036_HL,SCN000036,hi-en,Mixed,Hinglish,"Around 04:01, दुकान पर विवाद हुआ।","Around 04:01, दुकान पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-29,,NAR000036_EN,synthetic_reviewed,,unannotated,train
NAR000037_HL,SCN000037,hi-en,Mixed,Hinglish,"Around 16:59, घर पर पीछा हुआ। Related amount rs, था।","Around 16:59, घर पर पीछा हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-04,,NAR000037_EN,synthetic_reviewed,,unannotated,challenge
NAR000038_HL,SCN000038,hi-en,Mixed,Hinglish,"On 2026-07-02, around 23:47, बाज़ार पर जेबकतरी हुआ। Related amount rs, था।","On 2026-07-02, around 23:47, बाज़ार पर जेबकतरी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-02,,NAR000038_EN,synthetic_reviewed,,unannotated,train
NAR000039_HL,SCN000039,hi-en,Mixed,Hinglish,"On 2026-07-07, around 12:32, mentioned जगह पर विवाद हुआ। Related amount rs, था।","On 2026-07-07, around 12:32, mentioned जगह पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-03-19,,NAR000039_EN,synthetic_reviewed,,unannotated,challenge
NAR000040_HL,SCN000040,hi-en,Mixed,Hinglish,"On 2026-07-02, around 21:36, online प्लेटफॉर्म पर नौकरी समाप्ति हुआ। Related amount rs, था।","On 2026-07-02, around 21:36, online प्लेटफॉर्म पर नौकरी समाप्ति हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-06,,NAR000040_EN,synthetic_reviewed,,unannotated,validation
NAR000041_HL,SCN000041,hi-en,Mixed,Hinglish,"Around 05:16, online प्लेटफॉर्म पर धोखाधड़ी हुआ।","Around 05:16, online प्लेटफॉर्म पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-17,,NAR000041_EN,synthetic_reviewed,,unannotated,train
NAR000042_HL,SCN000042,hi-en,Mixed,Hinglish,"Around 08:11, छात्रावास पर कानूनी issue हुआ।","Around 08:11, छात्रावास पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-09,,NAR000042_EN,synthetic_reviewed,,unannotated,challenge
NAR000043_HL,SCN000043,hi-en,Mixed,Hinglish,घर पर कानूनी issue हुआ।,घर पर कानूनी issue हुआ।,code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-14,,NAR000043_EN,synthetic_reviewed,,unannotated,test
NAR000044_HL,SCN000044,hi-en,Mixed,Hinglish,"Around 20:34, राजमार्ग पर विवाद हुआ।","Around 20:34, राजमार्ग पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-11,,NAR000044_EN,synthetic_reviewed,,unannotated,test
NAR000045_HL,SCN000045,hi-en,Mixed,Hinglish,"Around 22:13, घर पर धमकी हुआ।","Around 22:13, घर पर धमकी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-27,,NAR000045_EN,synthetic_reviewed,,unannotated,validation
NAR000046_HL,SCN000046,hi-en,Mixed,Hinglish,"On 2026-06-27, around 14:01, online प्लेटफॉर्म पर धमकी हुआ।","On 2026-06-27, around 14:01, online प्लेटफॉर्म पर धमकी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-07,,NAR000046_EN,synthetic_reviewed,,unannotated,validation
NAR000047_HL,SCN000047,hi-en,Mixed,Hinglish,"On 2026-07-07, around 19:31, कार्यालय पर विवाद हुआ। Related amount rs, था।","On 2026-07-07, around 19:31, कार्यालय पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-24,,NAR000047_EN,synthetic_reviewed,,unannotated,challenge
NAR000048_HL,SCN000048,hi-en,Mixed,Hinglish,"Around 02:28, घर पर कानूनी issue हुआ।","Around 02:28, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-18,,NAR000048_EN,synthetic_reviewed,,unannotated,test
NAR000049_HL,SCN000049,hi-en,Mixed,Hinglish,"Around 01:38, online प्लेटफॉर्म पर रिफंड विवाद हुआ।","Around 01:38, online प्लेटफॉर्म पर रिफंड विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-21,,NAR000049_EN,synthetic_reviewed,,unannotated,challenge
NAR000050_HL,SCN000050,hi-en,Mixed,Hinglish,"Around 09:37, mentioned जगह पर कानूनी issue हुआ।","Around 09:37, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-24,,NAR000050_EN,synthetic_reviewed,,unannotated,train
NAR000051_HL,SCN000051,hi-en,Mixed,Hinglish,"Around 02:40, online प्लेटफॉर्म पर विवाद हुआ।","Around 02:40, online प्लेटफॉर्म पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-25,,NAR000051_EN,synthetic_reviewed,,unannotated,challenge
NAR000052_HL,SCN000052,hi-en,Mixed,Hinglish,"Around 02:15, mentioned जगह पर कानूनी issue हुआ।","Around 02:15, mentioned जगह पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-24,,NAR000052_EN,synthetic_reviewed,,unannotated,test
NAR000053_HL,SCN000053,hi-en,Mixed,Hinglish,"On 2026-07-03, around 01:19, घर पर विवाद हुआ।","On 2026-07-03, around 01:19, घर पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-04,,NAR000053_EN,synthetic_reviewed,,unannotated,train
NAR000054_HL,SCN000054,hi-en,Mixed,Hinglish,parking स्थल पर चोरी हुआ।,parking स्थल पर चोरी हुआ।,code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-14,,NAR000054_EN,synthetic_reviewed,,unannotated,train
NAR000055_HL,SCN000055,hi-en,Mixed,Hinglish,"Around 03:22, parking स्थल पर कानूनी issue हुआ।","Around 03:22, parking स्थल पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-04-24,,NAR000055_EN,synthetic_reviewed,,unannotated,train
NAR000056_HL,SCN000056,hi-en,Mixed,Hinglish,"Around 07:50, कार्यस्थल पर धोखाधड़ी हुआ।","Around 07:50, कार्यस्थल पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-21,,NAR000056_EN,synthetic_reviewed,,unannotated,test
NAR000057_HL,SCN000057,hi-en,Mixed,Hinglish,"Around 16:24, अपार्टमेंट पर कानूनी issue हुआ।","Around 16:24, अपार्टमेंट पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-05,,NAR000057_EN,synthetic_reviewed,,unannotated,challenge
NAR000058_HL,SCN000058,hi-en,Mixed,Hinglish,"Around 20:02, mentioned जगह पर धोखाधड़ी हुआ।","Around 20:02, mentioned जगह पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-21,,NAR000058_EN,synthetic_reviewed,,unannotated,validation
NAR000059_HL,SCN000059,hi-en,Mixed,Hinglish,"Around 15:03, mentioned जगह पर चोरी हुआ।","Around 15:03, mentioned जगह पर चोरी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-10,,NAR000059_EN,synthetic_reviewed,,unannotated,test
NAR000060_HL,SCN000060,hi-en,Mixed,Hinglish,"Around 12:33, mobile ऐप पर धोखाधड़ी हुआ। Related amount rs, था।","Around 12:33, mobile ऐप पर धोखाधड़ी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-31,,NAR000060_EN,synthetic_reviewed,,unannotated,challenge
NAR000061_HL,SCN000061,hi-en,Mixed,Hinglish,"Around 05:10, होटल पर कानूनी issue हुआ।","Around 05:10, होटल पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-22,,NAR000061_EN,synthetic_reviewed,,unannotated,challenge
NAR000062_HL,SCN000062,hi-en,Mixed,Hinglish,"On 2026-07-14, around 02:45, online प्लेटफॉर्म पर चोरी हुआ। Related amount rs, था।","On 2026-07-14, around 02:45, online प्लेटफॉर्म पर चोरी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-13,,NAR000062_EN,synthetic_reviewed,,unannotated,test
NAR000063_HL,SCN000063,hi-en,Mixed,Hinglish,"On 2026-07-18, around 22:59, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।","On 2026-07-18, around 22:59, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-19,,NAR000063_EN,synthetic_reviewed,,unannotated,test
NAR000064_HL,SCN000064,hi-en,Mixed,Hinglish,"On 2026-07-02, around 22:40, mobile ऐप पर चोरी हुआ। Related amount rs, था।","On 2026-07-02, around 22:40, mobile ऐप पर चोरी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-11,,NAR000064_EN,synthetic_reviewed,,unannotated,test
NAR000065_HL,SCN000065,hi-en,Mixed,Hinglish,"Around 21:34, होटल पर रिफंड विवाद हुआ।","Around 21:34, होटल पर रिफंड विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-19,,NAR000065_EN,synthetic_reviewed,,unannotated,validation
NAR000066_HL,SCN000066,hi-en,Mixed,Hinglish,mobile ऐप पर चोरी हुआ।,mobile ऐप पर चोरी हुआ।,code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-08,,NAR000066_EN,synthetic_reviewed,,unannotated,test
NAR000067_HL,SCN000067,hi-en,Mixed,Hinglish,"Around 22:15, राजमार्ग पर टक्कर हुआ।","Around 22:15, राजमार्ग पर टक्कर हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-25,,NAR000067_EN,synthetic_reviewed,,unannotated,challenge
NAR000068_HL,SCN000068,hi-en,Mixed,Hinglish,"Around 19:29, पार्क पर कानूनी issue हुआ।","Around 19:29, पार्क पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-05,,NAR000068_EN,synthetic_reviewed,,unannotated,challenge
NAR000069_HL,SCN000069,hi-en,Mixed,Hinglish,"On 2026-06-26, around 17:06, online प्लेटफॉर्म पर विवाद हुआ। Related amount rs, था।","On 2026-06-26, around 17:06, online प्लेटफॉर्म पर विवाद हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-22,,NAR000069_EN,synthetic_reviewed,,unannotated,challenge
NAR000070_HL,SCN000070,hi-en,Mixed,Hinglish,"Around 15:35, mentioned जगह पर विवाद हुआ।","Around 15:35, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-05-30,,NAR000070_EN,synthetic_reviewed,,unannotated,challenge
NAR000071_HL,SCN000071,hi-en,Mixed,Hinglish,"On 2026-07-09, around 21:26, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।","On 2026-07-09, around 21:26, mentioned जगह पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-26,,NAR000071_EN,synthetic_reviewed,,unannotated,challenge
NAR000072_HL,SCN000072,hi-en,Mixed,Hinglish,"On 2026-06-30, online प्लेटफॉर्म पर उत्पीड़न हुआ।","On 2026-06-30, online प्लेटफॉर्म पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-16,,NAR000072_EN,synthetic_reviewed,,unannotated,train
NAR000073_HL,SCN000073,hi-en,Mixed,Hinglish,"Around 03:11, कृषि भूमि पर कानूनी issue हुआ।","Around 03:11, कृषि भूमि पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-27,,NAR000073_EN,synthetic_reviewed,,unannotated,challenge
NAR000074_HL,SCN000074,hi-en,Mixed,Hinglish,"On 2026-07-17, around 15:27, कार्यालय पर धोखाधड़ी हुआ।","On 2026-07-17, around 15:27, कार्यालय पर धोखाधड़ी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-20,,NAR000074_EN,synthetic_reviewed,,unannotated,challenge
NAR000075_HL,SCN000075,hi-en,Mixed,Hinglish,"Around 13:06, घर पर कानूनी issue हुआ।","Around 13:06, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-04,,NAR000075_EN,synthetic_reviewed,,unannotated,train
NAR000076_HL,SCN000076,hi-en,Mixed,Hinglish,"Around 12:35, बाज़ार पर कानूनी issue हुआ।","Around 12:35, बाज़ार पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-26,,NAR000076_EN,synthetic_reviewed,,unannotated,validation
NAR000077_HL,SCN000077,hi-en,Mixed,Hinglish,"Around 13:34, अपार्टमेंट पर विवाद हुआ।","Around 13:34, अपार्टमेंट पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-03,,NAR000077_EN,synthetic_reviewed,,unannotated,train
NAR000078_HL,SCN000078,hi-en,Mixed,Hinglish,"Around 03:03, घर पर उत्पीड़न हुआ।","Around 03:03, घर पर उत्पीड़न हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-25,,NAR000078_EN,synthetic_reviewed,,unannotated,test
NAR000079_HL,SCN000079,hi-en,Mixed,Hinglish,"Around 08:06, सड़क पर स्नैचिंग हुआ।","Around 08:06, सड़क पर स्नैचिंग हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-16,,NAR000079_EN,synthetic_reviewed,,unannotated,train
NAR000080_HL,SCN000080,hi-en,Mixed,Hinglish,"Around 10:41, mentioned जगह पर विवाद हुआ।","Around 10:41, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-27,,NAR000080_EN,synthetic_reviewed,,unannotated,test
NAR000081_HL,SCN000081,hi-en,Mixed,Hinglish,"On 2026-07-06, around 04:43, online प्लेटफॉर्म पर कानूनी issue हुआ। Related amount rs, था।","On 2026-07-06, around 04:43, online प्लेटफॉर्म पर कानूनी issue हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-05,,NAR000081_EN,synthetic_reviewed,,unannotated,validation
NAR000082_HL,SCN000082,hi-en,Mixed,Hinglish,"On 2026-06-28, around 23:37, घर पर कानूनी issue हुआ।","On 2026-06-28, around 23:37, घर पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-11,,NAR000082_EN,synthetic_reviewed,,unannotated,challenge
NAR000083_HL,SCN000083,hi-en,Mixed,Hinglish,"Around 02:39, पार्क पर कानूनी issue हुआ।","Around 02:39, पार्क पर कानूनी issue हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-06-24,,NAR000083_EN,synthetic_reviewed,,unannotated,validation
NAR000084_HL,SCN000084,hi-en,Mixed,Hinglish,"On 2026-07-03, around 01:34, mentioned जगह पर विवाद हुआ।","On 2026-07-03, around 01:34, mentioned जगह पर विवाद हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-23,,NAR000084_EN,synthetic_reviewed,,unannotated,train
NAR000085_HL,SCN000085,hi-en,Mixed,Hinglish,"On 2026-07-18, around 07:31, कार्यालय पर धोखाधड़ी हुआ। Related amount rs, था।","On 2026-07-18, around 07:31, कार्यालय पर धोखाधड़ी हुआ। Related amount rs, था।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-21,,NAR000085_EN,synthetic_reviewed,,unannotated,train
NAR000086_HL,SCN000086,hi-en,Mixed,Hinglish,"Around 11:34, सड़क पर धमकी हुआ।","Around 11:34, सड़क पर धमकी हुआ।",code_mixed,medium,chronological,neutral,none,False,False,False,2023-07-04,,NAR000086_EN,synthetic_reviewed,,unannotated,challenge
