narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000011_HI,SCN000011,hi,Devanagari,none,2026-07-01 को उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,2026-07-01 को उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-10,NAR000011_EN,,translated_review_required,,unannotated,validation
NAR000012_HI,SCN000012,hi,Devanagari,none,लगभग 02:32 बजे दुकान पर समाप्त अवधि या दूषित सामान की बिक्री हुई।,लगभग 02:32 बजे दुकान पर समाप्त अवधि या दूषित सामान की बिक्री हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-06,NAR000012_EN,,translated_review_required,,unannotated,train
NAR000013_HI,SCN000013,hi,Devanagari,none,"2026-06-26 को लगभग 03:09 बजे दुकान पर अधिक शुल्क और छिपे हुए शुल्क हुई। संबंधित राशि: rs,।","2026-06-26 को लगभग 03:09 बजे दुकान पर अधिक शुल्क और छिपे हुए शुल्क हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-18,NAR000013_EN,,translated_review_required,,unannotated,challenge
NAR000014_HI,SCN000014,hi,Devanagari,none,"2026-06-25 को लगभग 18:17 बजे सड़क पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई। संबंधित राशि: rs,।","2026-06-25 को लगभग 18:17 बजे सड़क पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-01-27,NAR000014_EN,,translated_review_required,,unannotated,challenge
NAR000015_HI,SCN000015,hi,Devanagari,none,लगभग 17:39 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 17:39 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-22,NAR000015_EN,,translated_review_required,,unannotated,validation
NAR000016_HI,SCN000016,hi,Devanagari,none,2026-06-27 को लगभग 05:45 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,2026-06-27 को लगभग 05:45 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-22,NAR000016_EN,,translated_review_required,,unannotated,challenge
NAR000017_HI,SCN000017,hi,Devanagari,none,लगभग 06:00 बजे अपार्टमेंट पर घरेलू विवाद हुई।,लगभग 06:00 बजे अपार्टमेंट पर घरेलू विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-16,NAR000017_EN,,translated_review_required,,unannotated,challenge
NAR000018_HI,SCN000018,hi,Devanagari,none,लगभग 16:02 बजे उल्लिखित स्थान पर रैनसमवेयर हमला हुई।,लगभग 16:02 बजे उल्लिखित स्थान पर रैनसमवेयर हमला हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-21,NAR000018_EN,,translated_review_required,,unannotated,test
NAR000019_HI,SCN000019,hi,Devanagari,none,लगभग 16:38 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 16:38 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-03,NAR000019_EN,,translated_review_required,,unannotated,train
NAR000020_HI,SCN000020,hi,Devanagari,none,लगभग 23:11 बजे किराना दुकान पर समाप्त अवधि या दूषित सामान की बिक्री हुई।,लगभग 23:11 बजे किराना दुकान पर समाप्त अवधि या दूषित सामान की बिक्री हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-08,NAR000020_EN,,translated_review_required,,unannotated,challenge
NAR000021_HI,SCN000021,hi,Devanagari,none,लगभग 01:26 बजे अपार्टमेंट पर घरेलू विवाद हुई।,लगभग 01:26 बजे अपार्टमेंट पर घरेलू विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-28,NAR000021_EN,,translated_review_required,,unannotated,test
NAR000022_HI,SCN000022,hi,Devanagari,none,2026-07-07 को लगभग 18:01 बजे कार्यालय पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई।,2026-07-07 को लगभग 18:01 बजे कार्यालय पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-06,NAR000022_EN,,translated_review_required,,unannotated,challenge
NAR000023_HI,SCN000023,hi,Devanagari,none,2026-07-11 को सड़क पर वाहन चोरी हुई।,2026-07-11 को सड़क पर वाहन चोरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-02-26,NAR000023_EN,,translated_review_required,,unannotated,test
NAR000024_HI,SCN000024,hi,Devanagari,none,लगभग 11:42 बजे सड़क पर नशे में वाहन चलाने से दुर्घटना हुई।,लगभग 11:42 बजे सड़क पर नशे में वाहन चलाने से दुर्घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-01,NAR000024_EN,,translated_review_required,,unannotated,test
NAR000025_HI,SCN000025,hi,Devanagari,none,"2026-06-30 को लगभग 10:05 बजे कार्यस्थल पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-30 को लगभग 10:05 बजे कार्यस्थल पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-11,NAR000025_EN,,translated_review_required,,unannotated,test
NAR000026_HI,SCN000026,hi,Devanagari,none,लगभग 05:18 बजे मोबाइल ऐप पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 05:18 बजे मोबाइल ऐप पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-21,NAR000026_EN,,translated_review_required,,unannotated,validation
NAR000027_HI,SCN000027,hi,Devanagari,none,लगभग 01:01 बजे ऑनलाइन प्लेटफॉर्म पर सेवा के लिए रिफंड देने से इनकार हुई।,लगभग 01:01 बजे ऑनलाइन प्लेटफॉर्म पर सेवा के लिए रिफंड देने से इनकार हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-26,NAR000027_EN,,translated_review_required,,unannotated,challenge
NAR000028_HI,SCN000028,hi,Devanagari,none,लगभग 16:31 बजे उल्लिखित स्थान पर रैनसमवेयर हमला हुई।,लगभग 16:31 बजे उल्लिखित स्थान पर रैनसमवेयर हमला हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-02,NAR000028_EN,,translated_review_required,,unannotated,train
NAR000029_HI,SCN000029,hi,Devanagari,none,2026-06-20 को सड़क पर चेन स्नैचिंग हुई।,2026-06-20 को सड़क पर चेन स्नैचिंग हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-20,NAR000029_EN,,translated_review_required,,unannotated,validation
NAR000030_HI,SCN000030,hi,Devanagari,none,लगभग 13:38 बजे घर पर विरासत संपत्ति का दावा हुई।,लगभग 13:38 बजे घर पर विरासत संपत्ति का दावा हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-15,NAR000030_EN,,translated_review_required,,unannotated,train
NAR000031_HI,SCN000031,hi,Devanagari,none,"2026-07-11 को लगभग 11:15 बजे सड़क पर ट्रैफिक सिग्नल उल्लंघन विवाद हुई। संबंधित राशि: rs,।","2026-07-11 को लगभग 11:15 बजे सड़क पर ट्रैफिक सिग्नल उल्लंघन विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-03,NAR000031_EN,,translated_review_required,,unannotated,test
NAR000032_HI,SCN000032,hi,Devanagari,none,लगभग 22:48 बजे उल्लिखित स्थान पर ऑनलाइन बैंकिंग धोखाधड़ी हुई।,लगभग 22:48 बजे उल्लिखित स्थान पर ऑनलाइन बैंकिंग धोखाधड़ी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-09,NAR000032_EN,,translated_review_required,,unannotated,validation
NAR000033_HI,SCN000033,hi,Devanagari,none,लगभग 16:27 बजे शोरूम पर झूठे विज्ञापन और गलत प्रस्तुतीकरण हुई।,लगभग 16:27 बजे शोरूम पर झूठे विज्ञापन और गलत प्रस्तुतीकरण हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-27,NAR000033_EN,,translated_review_required,,unannotated,challenge
NAR000034_HI,SCN000034,hi,Devanagari,none,लगभग 07:33 बजे कार्यस्थल पर कार्यस्थल उत्पीड़न हुई।,लगभग 07:33 बजे कार्यस्थल पर कार्यस्थल उत्पीड़न हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-04,NAR000034_EN,,translated_review_required,,unannotated,challenge
NAR000035_HI,SCN000035,hi,Devanagari,none,लगभग 15:20 बजे मोबाइल ऐप पर फिशिंग धोखाधड़ी हुई।,लगभग 15:20 बजे मोबाइल ऐप पर फिशिंग धोखाधड़ी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-17,NAR000035_EN,,translated_review_required,,unannotated,train
NAR000036_HI,SCN000036,hi,Devanagari,none,लगभग 04:01 बजे दुकान पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 04:01 बजे दुकान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-29,NAR000036_EN,,translated_review_required,,unannotated,train
NAR000037_HI,SCN000037,hi,Devanagari,none,"लगभग 16:59 बजे घर पर साइबर स्टॉकिंग हुई। संबंधित राशि: rs,।","लगभग 16:59 बजे घर पर साइबर स्टॉकिंग हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-04,NAR000037_EN,,translated_review_required,,unannotated,challenge
NAR000038_HI,SCN000038,hi,Devanagari,none,"2026-07-02 को लगभग 23:47 बजे बाज़ार पर जेबकतरी हुई। संबंधित राशि: rs,।","2026-07-02 को लगभग 23:47 बजे बाज़ार पर जेबकतरी हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-02,NAR000038_EN,,translated_review_required,,unannotated,train
NAR000039_HI,SCN000039,hi,Devanagari,none,"2026-07-07 को लगभग 12:32 बजे प्लॉट पर सीमा दीवार विवाद हुई। संबंधित राशि: rs,।","2026-07-07 को लगभग 12:32 बजे प्लॉट पर सीमा दीवार विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-03-19,NAR000039_EN,,translated_review_required,,unannotated,challenge
NAR000040_HI,SCN000040,hi,Devanagari,none,"2026-07-02 को लगभग 21:36 बजे ऑनलाइन प्लेटफॉर्म पर अनुचित नौकरी समाप्ति हुई। संबंधित राशि: rs,।","2026-07-02 को लगभग 21:36 बजे ऑनलाइन प्लेटफॉर्म पर अनुचित नौकरी समाप्ति हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-06,NAR000040_EN,,translated_review_required,,unannotated,validation
NAR000041_HI,SCN000041,hi,Devanagari,none,लगभग 05:16 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 05:16 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-17,NAR000041_EN,,translated_review_required,,unannotated,train
NAR000042_HI,SCN000042,hi,Devanagari,none,लगभग 08:11 बजे छात्रावास पर शारीरिक झड़प हुई।,लगभग 08:11 बजे छात्रावास पर शारीरिक झड़प हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-09,NAR000042_EN,,translated_review_required,,unannotated,challenge
NAR000043_HI,SCN000043,hi,Devanagari,none,घर पर कानूनी विवाद से जुड़ी घटना हुई।,घर पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-14,NAR000043_EN,,translated_review_required,,unannotated,test
NAR000044_HI,SCN000044,hi,Devanagari,none,लगभग 20:34 बजे राजमार्ग पर ट्रैफिक सिग्नल उल्लंघन विवाद हुई।,लगभग 20:34 बजे राजमार्ग पर ट्रैफिक सिग्नल उल्लंघन विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-11,NAR000044_EN,,translated_review_required,,unannotated,test
NAR000045_HI,SCN000045,hi,Devanagari,none,लगभग 22:13 बजे घर पर घरेलू विवाद हुई।,लगभग 22:13 बजे घर पर घरेलू विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-27,NAR000045_EN,,translated_review_required,,unannotated,validation
NAR000046_HI,SCN000046,hi,Devanagari,none,2026-06-27 को लगभग 14:01 बजे ऑनलाइन प्लेटफॉर्म पर सोशल मीडिया हैकिंग हुई।,2026-06-27 को लगभग 14:01 बजे ऑनलाइन प्लेटफॉर्म पर सोशल मीडिया हैकिंग हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-07,NAR000046_EN,,translated_review_required,,unannotated,validation
NAR000047_HI,SCN000047,hi,Devanagari,none,"2026-07-07 को लगभग 19:31 बजे कार्यालय पर सीमा दीवार विवाद हुई। संबंधित राशि: rs,।","2026-07-07 को लगभग 19:31 बजे कार्यालय पर सीमा दीवार विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-24,NAR000047_EN,,translated_review_required,,unannotated,challenge
NAR000048_HI,SCN000048,hi,Devanagari,none,लगभग 02:28 बजे घर पर दोषपूर्ण उत्पाद की डिलीवरी हुई।,लगभग 02:28 बजे घर पर दोषपूर्ण उत्पाद की डिलीवरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-18,NAR000048_EN,,translated_review_required,,unannotated,test
NAR000049_HI,SCN000049,hi,Devanagari,none,लगभग 01:38 बजे ऑनलाइन प्लेटफॉर्म पर सेवा के लिए रिफंड देने से इनकार हुई।,लगभग 01:38 बजे ऑनलाइन प्लेटफॉर्म पर सेवा के लिए रिफंड देने से इनकार हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-21,NAR000049_EN,,translated_review_required,,unannotated,challenge
NAR000050_HI,SCN000050,hi,Devanagari,none,लगभग 09:37 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 09:37 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-24,NAR000050_EN,,translated_review_required,,unannotated,train
NAR000051_HI,SCN000051,hi,Devanagari,none,लगभग 02:40 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन हुई।,लगभग 02:40 बजे ऑनलाइन प्लेटफॉर्म पर रोजगार अनुबंध का उल्लंघन हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-25,NAR000051_EN,,translated_review_required,,unannotated,challenge
NAR000052_HI,SCN000052,hi,Devanagari,none,लगभग 02:15 बजे उल्लिखित स्थान पर सुरक्षित कार्य परिस्थितियों का उल्लंघन हुई।,लगभग 02:15 बजे उल्लिखित स्थान पर सुरक्षित कार्य परिस्थितियों का उल्लंघन हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-24,NAR000052_EN,,translated_review_required,,unannotated,test
NAR000053_HI,SCN000053,hi,Devanagari,none,2026-07-03 को लगभग 01:19 बजे घर पर दोषपूर्ण उत्पाद की डिलीवरी हुई।,2026-07-03 को लगभग 01:19 बजे घर पर दोषपूर्ण उत्पाद की डिलीवरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-04,NAR000053_EN,,translated_review_required,,unannotated,train
NAR000054_HI,SCN000054,hi,Devanagari,none,पार्किंग स्थल पर वाहन चोरी हुई।,पार्किंग स्थल पर वाहन चोरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-14,NAR000054_EN,,translated_review_required,,unannotated,train
NAR000055_HI,SCN000055,hi,Devanagari,none,लगभग 03:22 बजे पार्किंग स्थल पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई।,लगभग 03:22 बजे पार्किंग स्थल पर लापरवाह ड्राइविंग से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-04-24,NAR000055_EN,,translated_review_required,,unannotated,train
NAR000056_HI,SCN000056,hi,Devanagari,none,लगभग 07:50 बजे कार्यस्थल पर धोखाधड़ी की घटना हुई।,लगभग 07:50 बजे कार्यस्थल पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-21,NAR000056_EN,,translated_review_required,,unannotated,test
NAR000057_HI,SCN000057,hi,Devanagari,none,लगभग 16:24 बजे अपार्टमेंट पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 16:24 बजे अपार्टमेंट पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-05,NAR000057_EN,,translated_review_required,,unannotated,challenge
NAR000058_HI,SCN000058,hi,Devanagari,none,लगभग 20:02 बजे उल्लिखित स्थान पर फिशिंग धोखाधड़ी हुई।,लगभग 20:02 बजे उल्लिखित स्थान पर फिशिंग धोखाधड़ी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-21,NAR000058_EN,,translated_review_required,,unannotated,validation
NAR000059_HI,SCN000059,hi,Devanagari,none,लगभग 15:03 बजे उल्लिखित स्थान पर पहचान की चोरी हुई।,लगभग 15:03 बजे उल्लिखित स्थान पर पहचान की चोरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-10,NAR000059_EN,,translated_review_required,,unannotated,test
NAR000060_HI,SCN000060,hi,Devanagari,none,"लगभग 12:33 बजे मोबाइल ऐप पर ऑनलाइन बैंकिंग धोखाधड़ी हुई। संबंधित राशि: rs,।","लगभग 12:33 बजे मोबाइल ऐप पर ऑनलाइन बैंकिंग धोखाधड़ी हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-31,NAR000060_EN,,translated_review_required,,unannotated,challenge
NAR000061_HI,SCN000061,hi,Devanagari,none,लगभग 05:10 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क हुई।,लगभग 05:10 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-22,NAR000061_EN,,translated_review_required,,unannotated,challenge
NAR000062_HI,SCN000062,hi,Devanagari,none,"2026-07-14 को लगभग 02:45 बजे ऑनलाइन प्लेटफॉर्म पर पहचान की चोरी हुई। संबंधित राशि: rs,।","2026-07-14 को लगभग 02:45 बजे ऑनलाइन प्लेटफॉर्म पर पहचान की चोरी हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-13,NAR000062_EN,,translated_review_required,,unannotated,test
NAR000063_HI,SCN000063,hi,Devanagari,none,"2026-07-18 को लगभग 22:59 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-18 को लगभग 22:59 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-19,NAR000063_EN,,translated_review_required,,unannotated,test
NAR000064_HI,SCN000064,hi,Devanagari,none,"2026-07-02 को लगभग 22:40 बजे मोबाइल ऐप पर ऑनलाइन फिशिंग चोरी हुई। संबंधित राशि: rs,।","2026-07-02 को लगभग 22:40 बजे मोबाइल ऐप पर ऑनलाइन फिशिंग चोरी हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-11,NAR000064_EN,,translated_review_required,,unannotated,test
NAR000065_HI,SCN000065,hi,Devanagari,none,लगभग 21:34 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क हुई।,लगभग 21:34 बजे होटल पर अधिक शुल्क और छिपे हुए शुल्क हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-19,NAR000065_EN,,translated_review_required,,unannotated,validation
NAR000066_HI,SCN000066,hi,Devanagari,none,मोबाइल ऐप पर ऑनलाइन फिशिंग चोरी हुई।,मोबाइल ऐप पर ऑनलाइन फिशिंग चोरी हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-08,NAR000066_EN,,translated_review_required,,unannotated,test
NAR000067_HI,SCN000067,hi,Devanagari,none,लगभग 22:15 बजे राजमार्ग पर हिट एंड रन टक्कर हुई।,लगभग 22:15 बजे राजमार्ग पर हिट एंड रन टक्कर हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-25,NAR000067_EN,,translated_review_required,,unannotated,challenge
NAR000068_HI,SCN000068,hi,Devanagari,none,लगभग 19:29 बजे गली पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 19:29 बजे गली पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-05,NAR000068_EN,,translated_review_required,,unannotated,challenge
NAR000069_HI,SCN000069,hi,Devanagari,none,"2026-06-26 को लगभग 17:06 बजे ऑनलाइन प्लेटफॉर्म पर झूठे विज्ञापन और गलत प्रस्तुतीकरण हुई। संबंधित राशि: rs,।","2026-06-26 को लगभग 17:06 बजे ऑनलाइन प्लेटफॉर्म पर झूठे विज्ञापन और गलत प्रस्तुतीकरण हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-22,NAR000069_EN,,translated_review_required,,unannotated,challenge
NAR000070_HI,SCN000070,hi,Devanagari,none,लगभग 15:35 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,लगभग 15:35 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-05-30,NAR000070_EN,,translated_review_required,,unannotated,challenge
NAR000071_HI,SCN000071,hi,Devanagari,none,"2026-07-09 को लगभग 21:26 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-09 को लगभग 21:26 बजे उल्लिखित स्थान पर कानूनी विवाद से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-26,NAR000071_EN,,translated_review_required,,unannotated,challenge
NAR000072_HI,SCN000072,hi,Devanagari,none,2026-06-30 को ऑनलाइन प्लेटफॉर्म पर कानूनी विवाद से जुड़ी घटना हुई।,2026-06-30 को ऑनलाइन प्लेटफॉर्म पर कानूनी विवाद से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-16,NAR000072_EN,,translated_review_required,,unannotated,train
NAR000073_HI,SCN000073,hi,Devanagari,none,लगभग 03:11 बजे कृषि भूमि पर भूमि अतिक्रमण हुई।,लगभग 03:11 बजे कृषि भूमि पर भूमि अतिक्रमण हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2023-06-27,NAR000073_EN,,translated_review_required,,unannotated,challenge
