narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000319_HI,SCN000319,hi,Devanagari,none,लगभग 11:56 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 11:56 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-02,NAR000319_EN,,translated_review_required,,unannotated,challenge
NAR000320_HI,SCN000320,hi,Devanagari,none,लगभग 06:02 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 06:02 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-02,NAR000320_EN,,translated_review_required,,unannotated,test
NAR000321_HI,SCN000321,hi,Devanagari,none,लगभग 08:08 बजे घर पर रिफंड से जुड़ा विवाद हुई।,लगभग 08:08 बजे घर पर रिफंड से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-15,NAR000321_EN,,translated_review_required,,unannotated,challenge
NAR000322_HI,SCN000322,hi,Devanagari,none,लगभग 06:05 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 06:05 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-16,NAR000322_EN,,translated_review_required,,unannotated,validation
NAR000323_HI,SCN000323,hi,Devanagari,none,लगभग 01:18 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:18 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-29,NAR000323_EN,,translated_review_required,,unannotated,validation
NAR000324_HI,SCN000324,hi,Devanagari,none,लगभग 17:04 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 17:04 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-15,NAR000324_EN,,translated_review_required,,unannotated,validation
NAR000325_HI,SCN000325,hi,Devanagari,none,"2026-07-19 को लगभग 13:54 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।","2026-07-19 को लगभग 13:54 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-14,NAR000325_EN,,translated_review_required,,unannotated,train
NAR000326_HI,SCN000326,hi,Devanagari,none,लगभग 20:27 बजे बैंक पर विवाद हुई।,लगभग 20:27 बजे बैंक पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-02,NAR000326_EN,,translated_review_required,,unannotated,train
NAR000327_HI,SCN000327,hi,Devanagari,none,लगभग 22:37 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 22:37 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-21,NAR000327_EN,,translated_review_required,,unannotated,challenge
NAR000328_HI,SCN000328,hi,Devanagari,none,लगभग 18:23 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,लगभग 18:23 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-03,NAR000328_EN,,translated_review_required,,unannotated,test
NAR000329_HI,SCN000329,hi,Devanagari,none,लगभग 01:46 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:46 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-11-26,NAR000329_EN,,translated_review_required,,unannotated,challenge
NAR000330_HI,SCN000330,hi,Devanagari,none,लगभग 06:44 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,लगभग 06:44 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-23,NAR000330_EN,,translated_review_required,,unannotated,validation
NAR000331_HI,SCN000331,hi,Devanagari,none,लगभग 22:59 बजे कार्यालय पर धोखाधड़ी की घटना हुई।,लगभग 22:59 बजे कार्यालय पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-19,NAR000331_EN,,translated_review_required,,unannotated,validation
NAR000332_HI,SCN000332,hi,Devanagari,none,लगभग 12:05 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 12:05 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-12,NAR000332_EN,,translated_review_required,,unannotated,train
NAR000333_HI,SCN000333,hi,Devanagari,none,"लगभग 07:19 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","लगभग 07:19 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-08,NAR000333_EN,,translated_review_required,,unannotated,test
NAR000334_HI,SCN000334,hi,Devanagari,none,2026-07-05 को लगभग 03:44 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,2026-07-05 को लगभग 03:44 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-15,NAR000334_EN,,translated_review_required,,unannotated,challenge
NAR000335_HI,SCN000335,hi,Devanagari,none,2026-06-27 को लगभग 17:49 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-27 को लगभग 17:49 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-03,NAR000335_EN,,translated_review_required,,unannotated,challenge
NAR000336_HI,SCN000336,hi,Devanagari,none,2026-07-14 को घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-14 को घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-28,NAR000336_EN,,translated_review_required,,unannotated,validation
NAR000337_HI,SCN000337,hi,Devanagari,none,लगभग 05:08 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई।,लगभग 05:08 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-28,NAR000337_EN,,translated_review_required,,unannotated,validation
NAR000338_HI,SCN000338,hi,Devanagari,none,लगभग 22:03 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 22:03 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-26,NAR000338_EN,,translated_review_required,,unannotated,test
NAR000339_HI,SCN000339,hi,Devanagari,none,लगभग 03:11 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 03:11 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-26,NAR000339_EN,,translated_review_required,,unannotated,test
NAR000340_HI,SCN000340,hi,Devanagari,none,"2026-07-08 को लगभग 03:56 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-08 को लगभग 03:56 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-17,NAR000340_EN,,translated_review_required,,unannotated,challenge
NAR000341_HI,SCN000341,hi,Devanagari,none,लगभग 12:37 बजे कार्यालय पर विवाद हुई।,लगभग 12:37 बजे कार्यालय पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-21,NAR000341_EN,,translated_review_required,,unannotated,test
NAR000342_HI,SCN000342,hi,Devanagari,none,लगभग 17:38 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 17:38 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-17,NAR000342_EN,,translated_review_required,,unannotated,test
NAR000343_HI,SCN000343,hi,Devanagari,none,"2026-07-04 को लगभग 13:39 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-04 को लगभग 13:39 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2024-12-30,NAR000343_EN,,translated_review_required,,unannotated,challenge
NAR000344_HI,SCN000344,hi,Devanagari,none,लगभग 03:13 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई।,लगभग 03:13 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-11,NAR000344_EN,,translated_review_required,,unannotated,challenge
NAR000345_HI,SCN000345,hi,Devanagari,none,लगभग 10:59 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 10:59 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-19,NAR000345_EN,,translated_review_required,,unannotated,train
NAR000346_HI,SCN000346,hi,Devanagari,none,लगभग 09:20 बजे कार्यस्थल पर विवाद हुई।,लगभग 09:20 बजे कार्यस्थल पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-12,NAR000346_EN,,translated_review_required,,unannotated,challenge
NAR000347_HI,SCN000347,hi,Devanagari,none,लगभग 13:53 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 13:53 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-04,NAR000347_EN,,translated_review_required,,unannotated,train
NAR000348_HI,SCN000348,hi,Devanagari,none,लगभग 07:34 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,लगभग 07:34 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-15,NAR000348_EN,,translated_review_required,,unannotated,challenge
NAR000349_HI,SCN000349,hi,Devanagari,none,"2026-07-02 को लगभग 07:38 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-02 को लगभग 07:38 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-19,NAR000349_EN,,translated_review_required,,unannotated,test
NAR000350_HI,SCN000350,hi,Devanagari,none,लगभग 04:18 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 04:18 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-04,NAR000350_EN,,translated_review_required,,unannotated,train
NAR000351_HI,SCN000351,hi,Devanagari,none,लगभग 05:33 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,लगभग 05:33 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-20,NAR000351_EN,,translated_review_required,,unannotated,train
NAR000352_HI,SCN000352,hi,Devanagari,none,लगभग 23:19 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 23:19 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-04,NAR000352_EN,,translated_review_required,,unannotated,train
NAR000353_HI,SCN000353,hi,Devanagari,none,"लगभग 12:33 बजे ऑनलाइन प्लेटफॉर्म पर पीछा/स्टॉकिंग की घटना हुई। संबंधित राशि: rs,।","लगभग 12:33 बजे ऑनलाइन प्लेटफॉर्म पर पीछा/स्टॉकिंग की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-16,NAR000353_EN,,translated_review_required,,unannotated,test
NAR000354_HI,SCN000354,hi,Devanagari,none,लगभग 23:45 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,लगभग 23:45 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-10,NAR000354_EN,,translated_review_required,,unannotated,test
NAR000355_HI,SCN000355,hi,Devanagari,none,2026-07-04 को लगभग 06:05 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,2026-07-04 को लगभग 06:05 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-01-30,NAR000355_EN,,translated_review_required,,unannotated,train
NAR000356_HI,SCN000356,hi,Devanagari,none,लगभग 07:24 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 07:24 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-16,NAR000356_EN,,translated_review_required,,unannotated,test
NAR000357_HI,SCN000357,hi,Devanagari,none,"2026-07-02 को लगभग 17:21 बजे घर पर विवाद हुई। संबंधित राशि: rs,।","2026-07-02 को लगभग 17:21 बजे घर पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-16,NAR000357_EN,,translated_review_required,,unannotated,challenge
NAR000358_HI,SCN000358,hi,Devanagari,none,लगभग 21:09 बजे दुकान पर जालसाजी की घटना हुई।,लगभग 21:09 बजे दुकान पर जालसाजी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-07,NAR000358_EN,,translated_review_required,,unannotated,challenge
NAR000359_HI,SCN000359,hi,Devanagari,none,"2026-07-04 को लगभग 15:23 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-04 को लगभग 15:23 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-13,NAR000359_EN,,translated_review_required,,unannotated,challenge
NAR000360_HI,SCN000360,hi,Devanagari,none,घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-02,NAR000360_EN,,translated_review_required,,unannotated,challenge
NAR000361_HI,SCN000361,hi,Devanagari,none,लगभग 21:20 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,लगभग 21:20 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-03,NAR000361_EN,,translated_review_required,,unannotated,challenge
NAR000362_HI,SCN000362,hi,Devanagari,none,लगभग 05:29 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 05:29 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-26,NAR000362_EN,,translated_review_required,,unannotated,test
NAR000363_HI,SCN000363,hi,Devanagari,none,लगभग 08:30 बजे होटल पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 08:30 बजे होटल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-26,NAR000363_EN,,translated_review_required,,unannotated,test
NAR000364_HI,SCN000364,hi,Devanagari,none,लगभग 22:13 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,लगभग 22:13 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-08,NAR000364_EN,,translated_review_required,,unannotated,challenge
NAR000365_HI,SCN000365,hi,Devanagari,none,लगभग 22:34 बजे घर पर विवाद हुई।,लगभग 22:34 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-10,NAR000365_EN,,translated_review_required,,unannotated,challenge
NAR000366_HI,SCN000366,hi,Devanagari,none,2026-06-30 को लगभग 04:21 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-30 को लगभग 04:21 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-16,NAR000366_EN,,translated_review_required,,unannotated,test
NAR000367_HI,SCN000367,hi,Devanagari,none,लगभग 20:09 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 20:09 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-02,NAR000367_EN,,translated_review_required,,unannotated,test
NAR000368_HI,SCN000368,hi,Devanagari,none,2026-07-12 को लगभग 22:36 बजे कार्यस्थल पर विवाद हुई।,2026-07-12 को लगभग 22:36 बजे कार्यस्थल पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-22,NAR000368_EN,,translated_review_required,,unannotated,challenge
NAR000369_HI,SCN000369,hi,Devanagari,none,"2026-07-11 को लगभग 12:03 बजे दुकान पर विवाद हुई। संबंधित राशि: rs,।","2026-07-11 को लगभग 12:03 बजे दुकान पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-03,NAR000369_EN,,translated_review_required,,unannotated,train
NAR000370_HI,SCN000370,hi,Devanagari,none,लगभग 04:37 बजे घर पर विवाद हुई।,लगभग 04:37 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-18,NAR000370_EN,,translated_review_required,,unannotated,train
NAR000371_HI,SCN000371,hi,Devanagari,none,लगभग 02:49 बजे अपार्टमेंट पर धमकी की घटना हुई।,लगभग 02:49 बजे अपार्टमेंट पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-19,NAR000371_EN,,translated_review_required,,unannotated,challenge
NAR000372_HI,SCN000372,hi,Devanagari,none,लगभग 07:18 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 07:18 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-18,NAR000372_EN,,translated_review_required,,unannotated,test
NAR000373_HI,SCN000373,hi,Devanagari,none,"2026-07-19 को लगभग 03:47 बजे दुकान पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-07-19 को लगभग 03:47 बजे दुकान पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-01,NAR000373_EN,,translated_review_required,,unannotated,test
NAR000374_HI,SCN000374,hi,Devanagari,none,लगभग 17:02 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 17:02 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-24,NAR000374_EN,,translated_review_required,,unannotated,train
NAR000375_HI,SCN000375,hi,Devanagari,none,लगभग 01:39 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 01:39 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-02-28,NAR000375_EN,,translated_review_required,,unannotated,train
NAR000376_HI,SCN000376,hi,Devanagari,none,2026-07-04 को लगभग 23:09 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-04 को लगभग 23:09 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-03-20,NAR000376_EN,,translated_review_required,,unannotated,challenge
