narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000413_HI,SCN000413,hi,Devanagari,none,लगभग 23:54 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 23:54 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-05-23,NAR000413_EN,,translated_review_required,,unannotated,train
NAR000414_HI,SCN000414,hi,Devanagari,none,2026-06-23 को उल्लिखित स्थान पर चोरी की घटना हुई।,2026-06-23 को उल्लिखित स्थान पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-04,NAR000414_EN,,translated_review_required,,unannotated,validation
NAR000415_HI,SCN000415,hi,Devanagari,none,लगभग 05:51 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई।,लगभग 05:51 बजे ऑनलाइन प्लेटफॉर्म पर हैकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-13,NAR000415_EN,,translated_review_required,,unannotated,challenge
NAR000416_HI,SCN000416,hi,Devanagari,none,2026-07-16 को लगभग 23:28 बजे अपार्टमेंट पर विवाद हुई।,2026-07-16 को लगभग 23:28 बजे अपार्टमेंट पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-20,NAR000416_EN,,translated_review_required,,unannotated,test
NAR000417_HI,SCN000417,hi,Devanagari,none,लगभग 21:05 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 21:05 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-21,NAR000417_EN,,translated_review_required,,unannotated,validation
NAR000418_HI,SCN000418,hi,Devanagari,none,लगभग 03:33 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 03:33 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-08,NAR000418_EN,,translated_review_required,,unannotated,challenge
NAR000419_HI,SCN000419,hi,Devanagari,none,"2026-06-29 को लगभग 01:24 बजे छात्रावास पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-29 को लगभग 01:24 बजे छात्रावास पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-05-31,NAR000419_EN,,translated_review_required,,unannotated,test
NAR000420_HI,SCN000420,hi,Devanagari,none,लगभग 14:13 बजे राजमार्ग पर टक्कर की घटना हुई।,लगभग 14:13 बजे राजमार्ग पर टक्कर की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-05,NAR000420_EN,,translated_review_required,,unannotated,test
NAR000421_HI,SCN000421,hi,Devanagari,none,"2026-06-20 को लगभग 01:59 बजे दुकान पर विवाद हुई। संबंधित राशि: rs,।","2026-06-20 को लगभग 01:59 बजे दुकान पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-05,NAR000421_EN,,translated_review_required,,unannotated,test
NAR000422_HI,SCN000422,hi,Devanagari,none,2026-06-24 को लगभग 14:16 बजे कार्यालय पर उत्पीड़न की घटना हुई।,2026-06-24 को लगभग 14:16 बजे कार्यालय पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-22,NAR000422_EN,,translated_review_required,,unannotated,test
NAR000423_HI,SCN000423,hi,Devanagari,none,2026-06-30 को लगभग 05:14 बजे दुकान पर विवाद हुई।,2026-06-30 को लगभग 05:14 बजे दुकान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-25,NAR000423_EN,,translated_review_required,,unannotated,validation
NAR000424_HI,SCN000424,hi,Devanagari,none,"2026-06-24 को लगभग 05:07 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-24 को लगभग 05:07 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-08,NAR000424_EN,,translated_review_required,,unannotated,train
NAR000425_HI,SCN000425,hi,Devanagari,none,लगभग 19:52 बजे बाज़ार पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 19:52 बजे बाज़ार पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-10,NAR000425_EN,,translated_review_required,,unannotated,test
NAR000426_HI,SCN000426,hi,Devanagari,none,लगभग 13:11 बजे कार्यालय पर जालसाजी की घटना हुई।,लगभग 13:11 बजे कार्यालय पर जालसाजी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-04,NAR000426_EN,,translated_review_required,,unannotated,test
NAR000427_HI,SCN000427,hi,Devanagari,none,"2026-06-26 को लगभग 13:27 बजे सड़क पर विवाद हुई। संबंधित राशि: rs,।","2026-06-26 को लगभग 13:27 बजे सड़क पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-02,NAR000427_EN,,translated_review_required,,unannotated,validation
NAR000428_HI,SCN000428,hi,Devanagari,none,लगभग 02:37 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 02:37 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-28,NAR000428_EN,,translated_review_required,,unannotated,train
NAR000429_HI,SCN000429,hi,Devanagari,none,"2026-06-30 को लगभग 17:52 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-30 को लगभग 17:52 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-06-23,NAR000429_EN,,translated_review_required,,unannotated,validation
NAR000430_HI,SCN000430,hi,Devanagari,none,लगभग 21:44 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,लगभग 21:44 बजे उल्लिखित स्थान पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-12,NAR000430_EN,,translated_review_required,,unannotated,train
NAR000431_HI,SCN000431,hi,Devanagari,none,"2026-06-21 को लगभग 21:30 बजे दुकान पर जालसाजी की घटना हुई। संबंधित राशि: rs,।","2026-06-21 को लगभग 21:30 बजे दुकान पर जालसाजी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-15,NAR000431_EN,,translated_review_required,,unannotated,train
NAR000432_HI,SCN000432,hi,Devanagari,none,"2026-06-30 को लगभग 21:06 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-30 को लगभग 21:06 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-18,NAR000432_EN,,translated_review_required,,unannotated,test
NAR000433_HI,SCN000433,hi,Devanagari,none,लगभग 08:01 बजे राजमार्ग पर टक्कर की घटना हुई।,लगभग 08:01 बजे राजमार्ग पर टक्कर की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-10,NAR000433_EN,,translated_review_required,,unannotated,test
NAR000434_HI,SCN000434,hi,Devanagari,none,लगभग 19:25 बजे ऑनलाइन प्लेटफॉर्म पर नौकरी समाप्ति से जुड़ा विवाद हुई।,लगभग 19:25 बजे ऑनलाइन प्लेटफॉर्म पर नौकरी समाप्ति से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-28,NAR000434_EN,,translated_review_required,,unannotated,test
NAR000435_HI,SCN000435,hi,Devanagari,none,लगभग 10:54 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 10:54 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-09,NAR000435_EN,,translated_review_required,,unannotated,test
NAR000436_HI,SCN000436,hi,Devanagari,none,लगभग 16:34 बजे अपार्टमेंट पर विवाद हुई।,लगभग 16:34 बजे अपार्टमेंट पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-30,NAR000436_EN,,translated_review_required,,unannotated,challenge
NAR000437_HI,SCN000437,hi,Devanagari,none,लगभग 16:27 बजे दुकान पर विवाद हुई।,लगभग 16:27 बजे दुकान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-05,NAR000437_EN,,translated_review_required,,unannotated,challenge
NAR000438_HI,SCN000438,hi,Devanagari,none,"2026-07-18 को लगभग 22:46 बजे राजमार्ग पर विवाद हुई। संबंधित राशि: rs,।","2026-07-18 को लगभग 22:46 बजे राजमार्ग पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-24,NAR000438_EN,,translated_review_required,,unannotated,validation
NAR000439_HI,SCN000439,hi,Devanagari,none,लगभग 17:55 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 17:55 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-23,NAR000439_EN,,translated_review_required,,unannotated,train
NAR000440_HI,SCN000440,hi,Devanagari,none,2026-07-03 को लगभग 07:44 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,2026-07-03 को लगभग 07:44 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-07-17,NAR000440_EN,,translated_review_required,,unannotated,validation
NAR000441_HI,SCN000441,hi,Devanagari,none,लगभग 11:53 बजे पार्किंग स्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 11:53 बजे पार्किंग स्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-10,NAR000441_EN,,translated_review_required,,unannotated,test
NAR000442_HI,SCN000442,hi,Devanagari,none,लगभग 15:24 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,लगभग 15:24 बजे ऑनलाइन प्लेटफॉर्म पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-01,NAR000442_EN,,translated_review_required,,unannotated,test
NAR000443_HI,SCN000443,hi,Devanagari,none,"2026-06-21 को लगभग 01:29 बजे घर पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।","2026-06-21 को लगभग 01:29 बजे घर पर धोखाधड़ी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-18,NAR000443_EN,,translated_review_required,,unannotated,train
NAR000444_HI,SCN000444,hi,Devanagari,none,लगभग 18:17 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 18:17 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-01,NAR000444_EN,,translated_review_required,,unannotated,train
NAR000445_HI,SCN000445,hi,Devanagari,none,लगभग 15:00 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 15:00 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-02,NAR000445_EN,,translated_review_required,,unannotated,validation
NAR000446_HI,SCN000446,hi,Devanagari,none,2026-07-12 को लगभग 13:00 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-12 को लगभग 13:00 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-24,NAR000446_EN,,translated_review_required,,unannotated,test
NAR000447_HI,SCN000447,hi,Devanagari,none,लगभग 16:34 बजे कार्यस्थल पर विवाद हुई।,लगभग 16:34 बजे कार्यस्थल पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-11,NAR000447_EN,,translated_review_required,,unannotated,train
NAR000448_HI,SCN000448,hi,Devanagari,none,लगभग 11:27 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,लगभग 11:27 बजे उल्लिखित स्थान पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-07,NAR000448_EN,,translated_review_required,,unannotated,challenge
NAR000449_HI,SCN000449,hi,Devanagari,none,लगभग 01:31 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:31 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-13,NAR000449_EN,,translated_review_required,,unannotated,challenge
NAR000450_HI,SCN000450,hi,Devanagari,none,2026-07-17 को लगभग 12:19 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,2026-07-17 को लगभग 12:19 बजे मोबाइल ऐप पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-27,NAR000450_EN,,translated_review_required,,unannotated,train
NAR000451_HI,SCN000451,hi,Devanagari,none,लगभग 17:33 बजे अपार्टमेंट पर विवाद हुई।,लगभग 17:33 बजे अपार्टमेंट पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-04,NAR000451_EN,,translated_review_required,,unannotated,challenge
NAR000452_HI,SCN000452,hi,Devanagari,none,"2026-06-23 को लगभग 18:40 बजे सड़क पर हमले की घटना हुई। संबंधित राशि: rs,।","2026-06-23 को लगभग 18:40 बजे सड़क पर हमले की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-18,NAR000452_EN,,translated_review_required,,unannotated,challenge
NAR000453_HI,SCN000453,hi,Devanagari,none,"2026-07-16 को लगभग 13:54 बजे सड़क पर हमले की घटना हुई। संबंधित राशि: rs,।","2026-07-16 को लगभग 13:54 बजे सड़क पर हमले की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-17,NAR000453_EN,,translated_review_required,,unannotated,challenge
NAR000454_HI,SCN000454,hi,Devanagari,none,लगभग 06:36 बजे उल्लिखित स्थान पर रैनसमवेयर हमले की घटना हुई।,लगभग 06:36 बजे उल्लिखित स्थान पर रैनसमवेयर हमले की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-14,NAR000454_EN,,translated_review_required,,unannotated,validation
NAR000455_HI,SCN000455,hi,Devanagari,none,लगभग 01:51 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,लगभग 01:51 बजे उल्लिखित स्थान पर हैकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-21,NAR000455_EN,,translated_review_required,,unannotated,test
NAR000456_HI,SCN000456,hi,Devanagari,none,लगभग 09:45 बजे घर पर उत्पीड़न की घटना हुई।,लगभग 09:45 बजे घर पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-08-31,NAR000456_EN,,translated_review_required,,unannotated,train
NAR000457_HI,SCN000457,hi,Devanagari,none,लगभग 08:02 बजे घर पर धमकी की घटना हुई।,लगभग 08:02 बजे घर पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-13,NAR000457_EN,,translated_review_required,,unannotated,test
NAR000458_HI,SCN000458,hi,Devanagari,none,"2026-07-14 को लगभग 12:33 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।","2026-07-14 को लगभग 12:33 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-14,NAR000458_EN,,translated_review_required,,unannotated,validation
NAR000459_HI,SCN000459,hi,Devanagari,none,लगभग 03:55 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 03:55 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-20,NAR000459_EN,,translated_review_required,,unannotated,test
NAR000460_HI,SCN000460,hi,Devanagari,none,लगभग 14:40 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 14:40 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-09,NAR000460_EN,,translated_review_required,,unannotated,validation
NAR000461_HI,SCN000461,hi,Devanagari,none,"2026-07-10 को लगभग 23:00 बजे कार्यस्थल पर विवाद हुई। संबंधित राशि: rs,।","2026-07-10 को लगभग 23:00 बजे कार्यस्थल पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-08,NAR000461_EN,,translated_review_required,,unannotated,validation
NAR000462_HI,SCN000462,hi,Devanagari,none,लगभग 19:40 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 19:40 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-16,NAR000462_EN,,translated_review_required,,unannotated,validation
NAR000463_HI,SCN000463,hi,Devanagari,none,"2026-06-28 को लगभग 08:16 बजे कार्यस्थल पर नौकरी समाप्ति से जुड़ा विवाद हुई। संबंधित राशि: rs,।","2026-06-28 को लगभग 08:16 बजे कार्यस्थल पर नौकरी समाप्ति से जुड़ा विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-21,NAR000463_EN,,translated_review_required,,unannotated,challenge
NAR000464_HI,SCN000464,hi,Devanagari,none,2026-06-25 को अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-25 को अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-05,NAR000464_EN,,translated_review_required,,unannotated,validation
NAR000465_HI,SCN000465,hi,Devanagari,none,"2026-07-11 को लगभग 06:59 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-11 को लगभग 06:59 बजे कार्यालय पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-05,NAR000465_EN,,translated_review_required,,unannotated,train
NAR000466_HI,SCN000466,hi,Devanagari,none,लगभग 13:30 बजे दुकान पर रैनसमवेयर हमले की घटना हुई।,लगभग 13:30 बजे दुकान पर रैनसमवेयर हमले की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-04,NAR000466_EN,,translated_review_required,,unannotated,validation
NAR000467_HI,SCN000467,hi,Devanagari,none,लगभग 16:57 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 16:57 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-16,NAR000467_EN,,translated_review_required,,unannotated,train
NAR000468_HI,SCN000468,hi,Devanagari,none,लगभग 06:42 बजे दुकान पर विवाद हुई।,लगभग 06:42 बजे दुकान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-23,NAR000468_EN,,translated_review_required,,unannotated,test
NAR000469_HI,SCN000469,hi,Devanagari,none,2026-07-14 को लगभग 11:05 बजे रेलवे स्टेशन पर जेबकतरी की घटना हुई।,2026-07-14 को लगभग 11:05 बजे रेलवे स्टेशन पर जेबकतरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-08,NAR000469_EN,,translated_review_required,,unannotated,challenge
NAR000470_HI,SCN000470,hi,Devanagari,none,2026-07-12 को कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-12 को कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-28,NAR000470_EN,,translated_review_required,,unannotated,test
NAR000471_HI,SCN000471,hi,Devanagari,none,2026-07-14 को लगभग 03:43 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-14 को लगभग 03:43 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-24,NAR000471_EN,,translated_review_required,,unannotated,test
NAR000472_HI,SCN000472,hi,Devanagari,none,"2026-07-03 को लगभग 20:49 बजे ऑनलाइन प्लेटफॉर्म पर चोरी की घटना हुई। संबंधित राशि: rs,।","2026-07-03 को लगभग 20:49 बजे ऑनलाइन प्लेटफॉर्म पर चोरी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-16,NAR000472_EN,,translated_review_required,,unannotated,challenge
NAR000473_HI,SCN000473,hi,Devanagari,none,2026-06-30 को लगभग 11:06 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-30 को लगभग 11:06 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-05,NAR000473_EN,,translated_review_required,,unannotated,test
NAR000474_HI,SCN000474,hi,Devanagari,none,लगभग 03:12 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 03:12 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-21,NAR000474_EN,,translated_review_required,,unannotated,validation
NAR000475_HI,SCN000475,hi,Devanagari,none,"2026-07-17 को लगभग 13:55 बजे कार्यालय पर नौकरी समाप्ति से जुड़ा विवाद हुई। संबंधित राशि: rs,।","2026-07-17 को लगभग 13:55 बजे कार्यालय पर नौकरी समाप्ति से जुड़ा विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-10-17,NAR000475_EN,,translated_review_required,,unannotated,test
NAR000476_HI,SCN000476,hi,Devanagari,none,"2026-07-19 को लगभग 16:32 बजे कार्यालय पर जालसाजी की घटना हुई। संबंधित राशि: rs,।","2026-07-19 को लगभग 16:32 बजे कार्यालय पर जालसाजी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-09-30,NAR000476_EN,,translated_review_required,,unannotated,validation
