narrative_id,scenario_id,language,script,code_mix_type,narrative_text_original,narrative_text_normalised,variant_type,narrative_completeness,chronology_style,emotionality_level,spelling_noise_level,speech_transcription_style,uncertain_language_present,irrelevant_information_present,reference_date,translation_parent_id,paraphrase_parent_id,source_type,language_reviewer_id,annotation_status,split
NAR000512_HI,SCN000512,hi,Devanagari,none,2026-07-03 को लगभग 05:23 बजे कार्यस्थल पर उत्पीड़न की घटना हुई।,2026-07-03 को लगभग 05:23 बजे कार्यस्थल पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-09,NAR000512_EN,,translated_review_required,,unannotated,challenge
NAR000513_HI,SCN000513,hi,Devanagari,none,लगभग 01:05 बजे बाज़ार पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:05 बजे बाज़ार पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-07,NAR000513_EN,,translated_review_required,,unannotated,validation
NAR000514_HI,SCN000514,hi,Devanagari,none,2026-07-20 को लगभग 12:24 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-20 को लगभग 12:24 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-26,NAR000514_EN,,translated_review_required,,unannotated,test
NAR000515_HI,SCN000515,hi,Devanagari,none,"2026-07-06 को लगभग 05:24 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-06 को लगभग 05:24 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-27,NAR000515_EN,,translated_review_required,,unannotated,train
NAR000516_HI,SCN000516,hi,Devanagari,none,2026-06-25 को लगभग 04:00 बजे कार्यस्थल पर चोरी की घटना हुई।,2026-06-25 को लगभग 04:00 बजे कार्यस्थल पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-16,NAR000516_EN,,translated_review_required,,unannotated,validation
NAR000517_HI,SCN000517,hi,Devanagari,none,लगभग 15:47 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 15:47 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2025-12-31,NAR000517_EN,,translated_review_required,,unannotated,train
NAR000518_HI,SCN000518,hi,Devanagari,none,लगभग 01:23 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 01:23 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-27,NAR000518_EN,,translated_review_required,,unannotated,train
NAR000519_HI,SCN000519,hi,Devanagari,none,लगभग 12:04 बजे बैंक पर धोखाधड़ी की घटना हुई।,लगभग 12:04 बजे बैंक पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-21,NAR000519_EN,,translated_review_required,,unannotated,validation
NAR000520_HI,SCN000520,hi,Devanagari,none,लगभग 00:51 बजे राजमार्ग पर टक्कर की घटना हुई।,लगभग 00:51 बजे राजमार्ग पर टक्कर की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-05,NAR000520_EN,,translated_review_required,,unannotated,test
NAR000521_HI,SCN000521,hi,Devanagari,none,उल्लिखित स्थान पर चोरी की घटना हुई।,उल्लिखित स्थान पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-14,NAR000521_EN,,translated_review_required,,unannotated,train
NAR000522_HI,SCN000522,hi,Devanagari,none,2026-07-12 को लगभग 20:17 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-12 को लगभग 20:17 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-04,NAR000522_EN,,translated_review_required,,unannotated,train
NAR000523_HI,SCN000523,hi,Devanagari,none,"2026-07-13 को लगभग 12:32 बजे अपार्टमेंट पर धमकी की घटना हुई। संबंधित राशि: rs,।","2026-07-13 को लगभग 12:32 बजे अपार्टमेंट पर धमकी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-24,NAR000523_EN,,translated_review_required,,unannotated,train
NAR000524_HI,SCN000524,hi,Devanagari,none,लगभग 01:13 बजे घर पर विवाद हुई।,लगभग 01:13 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-17,NAR000524_EN,,translated_review_required,,unannotated,validation
NAR000525_HI,SCN000525,hi,Devanagari,none,लगभग 18:27 बजे उल्लिखित स्थान पर धोखाधड़ी की घटना हुई।,लगभग 18:27 बजे उल्लिखित स्थान पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-23,NAR000525_EN,,translated_review_required,,unannotated,challenge
NAR000526_HI,SCN000526,hi,Devanagari,none,पार्किंग स्थल पर चोरी की घटना हुई।,पार्किंग स्थल पर चोरी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-03,NAR000526_EN,,translated_review_required,,unannotated,validation
NAR000527_HI,SCN000527,hi,Devanagari,none,"2026-06-29 को लगभग 03:54 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-29 को लगभग 03:54 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-15,NAR000527_EN,,translated_review_required,,unannotated,challenge
NAR000528_HI,SCN000528,hi,Devanagari,none,2026-07-20 को लगभग 10:01 बजे छात्रावास पर पीछा/स्टॉकिंग की घटना हुई।,2026-07-20 को लगभग 10:01 बजे छात्रावास पर पीछा/स्टॉकिंग की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-17,NAR000528_EN,,translated_review_required,,unannotated,train
NAR000529_HI,SCN000529,hi,Devanagari,none,लगभग 22:36 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 22:36 बजे अपार्टमेंट पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-31,NAR000529_EN,,translated_review_required,,unannotated,validation
NAR000530_HI,SCN000530,hi,Devanagari,none,लगभग 06:56 बजे सड़क पर हमले की घटना हुई।,लगभग 06:56 बजे सड़क पर हमले की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-07,NAR000530_EN,,translated_review_required,,unannotated,challenge
NAR000531_HI,SCN000531,hi,Devanagari,none,लगभग 11:32 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 11:32 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-30,NAR000531_EN,,translated_review_required,,unannotated,test
NAR000532_HI,SCN000532,hi,Devanagari,none,लगभग 15:54 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 15:54 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-14,NAR000532_EN,,translated_review_required,,unannotated,test
NAR000533_HI,SCN000533,hi,Devanagari,none,"2026-06-28 को लगभग 21:06 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-28 को लगभग 21:06 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-01-28,NAR000533_EN,,translated_review_required,,unannotated,validation
NAR000534_HI,SCN000534,hi,Devanagari,none,2026-07-13 को लगभग 04:54 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-13 को लगभग 04:54 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-01,NAR000534_EN,,translated_review_required,,unannotated,challenge
NAR000535_HI,SCN000535,hi,Devanagari,none,"2026-06-22 को लगभग 09:59 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-22 को लगभग 09:59 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-08,NAR000535_EN,,translated_review_required,,unannotated,validation
NAR000536_HI,SCN000536,hi,Devanagari,none,लगभग 12:02 बजे राजमार्ग पर दुर्घटना हुई।,लगभग 12:02 बजे राजमार्ग पर दुर्घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,NAR000536_EN,,translated_review_required,,unannotated,test
NAR000537_HI,SCN000537,hi,Devanagari,none,लगभग 06:09 बजे कार्यस्थल पर उत्पीड़न की घटना हुई।,लगभग 06:09 बजे कार्यस्थल पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-25,NAR000537_EN,,translated_review_required,,unannotated,train
NAR000538_HI,SCN000538,hi,Devanagari,none,लगभग 04:13 बजे घर पर उत्पीड़न की घटना हुई।,लगभग 04:13 बजे घर पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-14,NAR000538_EN,,translated_review_required,,unannotated,test
NAR000539_HI,SCN000539,hi,Devanagari,none,2026-06-27 को लगभग 16:51 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,2026-06-27 को लगभग 16:51 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,NAR000539_EN,,translated_review_required,,unannotated,challenge
NAR000540_HI,SCN000540,hi,Devanagari,none,"2026-07-08 को लगभग 14:00 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-08 को लगभग 14:00 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-28,NAR000540_EN,,translated_review_required,,unannotated,train
NAR000541_HI,SCN000541,hi,Devanagari,none,"2026-06-23 को लगभग 02:36 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-06-23 को लगभग 02:36 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-07,NAR000541_EN,,translated_review_required,,unannotated,validation
NAR000542_HI,SCN000542,hi,Devanagari,none,लगभग 19:10 बजे ऑनलाइन प्लेटफॉर्म पर रिफंड से जुड़ा विवाद हुई।,लगभग 19:10 बजे ऑनलाइन प्लेटफॉर्म पर रिफंड से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-27,NAR000542_EN,,translated_review_required,,unannotated,challenge
NAR000543_HI,SCN000543,hi,Devanagari,none,लगभग 09:32 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 09:32 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-02-24,NAR000543_EN,,translated_review_required,,unannotated,test
NAR000544_HI,SCN000544,hi,Devanagari,none,लगभग 00:28 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 00:28 बजे आवासीय सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-14,NAR000544_EN,,translated_review_required,,unannotated,validation
NAR000545_HI,SCN000545,hi,Devanagari,none,लगभग 00:44 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 00:44 बजे ऑनलाइन प्लेटफॉर्म पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-04,NAR000545_EN,,translated_review_required,,unannotated,validation
NAR000546_HI,SCN000546,hi,Devanagari,none,2026-07-04 को लगभग 00:05 बजे घर पर विवाद हुई।,2026-07-04 को लगभग 00:05 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-08,NAR000546_EN,,translated_review_required,,unannotated,validation
NAR000547_HI,SCN000547,hi,Devanagari,none,लगभग 08:40 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई।,लगभग 08:40 बजे उल्लिखित स्थान पर उत्पीड़न की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-17,NAR000547_EN,,translated_review_required,,unannotated,challenge
NAR000548_HI,SCN000548,hi,Devanagari,none,2026-06-24 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-24 को दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-26,NAR000548_EN,,translated_review_required,,unannotated,train
NAR000549_HI,SCN000549,hi,Devanagari,none,"2026-07-19 को लगभग 18:12 बजे सड़क पर चोरी की घटना हुई। संबंधित राशि: rs,।","2026-07-19 को लगभग 18:12 बजे सड़क पर चोरी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-03,NAR000549_EN,,translated_review_required,,unannotated,train
NAR000550_HI,SCN000550,hi,Devanagari,none,"2026-07-12 को लगभग 17:48 बजे कृषि भूमि पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-12 को लगभग 17:48 बजे कृषि भूमि पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-18,NAR000550_EN,,translated_review_required,,unannotated,validation
NAR000551_HI,SCN000551,hi,Devanagari,none,2026-07-08 को लगभग 00:54 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-08 को लगभग 00:54 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-09,NAR000551_EN,,translated_review_required,,unannotated,test
NAR000552_HI,SCN000552,hi,Devanagari,none,लगभग 10:50 बजे उल्लिखित स्थान पर रिफंड से जुड़ा विवाद हुई।,लगभग 10:50 बजे उल्लिखित स्थान पर रिफंड से जुड़ा विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-04,NAR000552_EN,,translated_review_required,,unannotated,challenge
NAR000553_HI,SCN000553,hi,Devanagari,none,लगभग 14:15 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,लगभग 14:15 बजे ऑनलाइन प्लेटफॉर्म पर धोखाधड़ी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-01,NAR000553_EN,,translated_review_required,,unannotated,train
NAR000554_HI,SCN000554,hi,Devanagari,none,"2026-07-10 को लगभग 21:16 बजे उल्लिखित स्थान पर विवाद हुई। संबंधित राशि: rs,।","2026-07-10 को लगभग 21:16 बजे उल्लिखित स्थान पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-26,NAR000554_EN,,translated_review_required,,unannotated,train
NAR000555_HI,SCN000555,hi,Devanagari,none,लगभग 18:04 बजे उल्लिखित स्थान पर विवाद हुई।,लगभग 18:04 बजे उल्लिखित स्थान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-10,NAR000555_EN,,translated_review_required,,unannotated,test
NAR000556_HI,SCN000556,hi,Devanagari,none,लगभग 05:48 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 05:48 बजे उल्लिखित स्थान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-03-15,NAR000556_EN,,translated_review_required,,unannotated,train
NAR000557_HI,SCN000557,hi,Devanagari,none,2026-06-22 को छात्रावास पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-22 को छात्रावास पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-16,NAR000557_EN,,translated_review_required,,unannotated,validation
NAR000558_HI,SCN000558,hi,Devanagari,none,"2026-07-15 को लगभग 00:14 बजे उल्लिखित स्थान पर विवाद हुई। संबंधित राशि: rs,।","2026-07-15 को लगभग 00:14 बजे उल्लिखित स्थान पर विवाद हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-17,NAR000558_EN,,translated_review_required,,unannotated,train
NAR000559_HI,SCN000559,hi,Devanagari,none,"2026-07-08 को लगभग 17:21 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-08 को लगभग 17:21 बजे सड़क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-04,NAR000559_EN,,translated_review_required,,unannotated,train
NAR000560_HI,SCN000560,hi,Devanagari,none,लगभग 15:53 बजे कार्यस्थल पर विवाद हुई।,लगभग 15:53 बजे कार्यस्थल पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-05,NAR000560_EN,,translated_review_required,,unannotated,challenge
NAR000561_HI,SCN000561,hi,Devanagari,none,2026-06-28 को लगभग 10:55 बजे दुकान पर रैनसमवेयर हमले की घटना हुई।,2026-06-28 को लगभग 10:55 बजे दुकान पर रैनसमवेयर हमले की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-09,NAR000561_EN,,translated_review_required,,unannotated,train
NAR000562_HI,SCN000562,hi,Devanagari,none,2026-06-24 को लगभग 20:41 बजे कार्यालय पर टक्कर की घटना हुई।,2026-06-24 को लगभग 20:41 बजे कार्यालय पर टक्कर की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-04,NAR000562_EN,,translated_review_required,,unannotated,validation
NAR000563_HI,SCN000563,hi,Devanagari,none,2026-07-08 को लगभग 16:38 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-07-08 को लगभग 16:38 बजे राजमार्ग पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-01,NAR000563_EN,,translated_review_required,,unannotated,challenge
NAR000564_HI,SCN000564,hi,Devanagari,none,"2026-07-17 को लगभग 16:54 बजे पार्क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।","2026-07-17 को लगभग 16:54 बजे पार्क पर कानूनी मुद्दे से जुड़ी घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-13,NAR000564_EN,,translated_review_required,,unannotated,train
NAR000565_HI,SCN000565,hi,Devanagari,none,लगभग 05:11 बजे मोबाइल ऐप पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 05:11 बजे मोबाइल ऐप पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-18,NAR000565_EN,,translated_review_required,,unannotated,train
NAR000566_HI,SCN000566,hi,Devanagari,none,लगभग 00:09 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 00:09 बजे कार्यस्थल पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-12,NAR000566_EN,,translated_review_required,,unannotated,validation
NAR000567_HI,SCN000567,hi,Devanagari,none,लगभग 19:58 बजे राजमार्ग पर टक्कर की घटना हुई।,लगभग 19:58 बजे राजमार्ग पर टक्कर की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-20,NAR000567_EN,,translated_review_required,,unannotated,train
NAR000568_HI,SCN000568,hi,Devanagari,none,2026-06-22 को लगभग 19:48 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,2026-06-22 को लगभग 19:48 बजे ऑनलाइन प्लेटफॉर्म पर धमकी की घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-13,NAR000568_EN,,translated_review_required,,unannotated,test
NAR000569_HI,SCN000569,hi,Devanagari,none,2026-06-20 को लगभग 04:26 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,2026-06-20 को लगभग 04:26 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-19,NAR000569_EN,,translated_review_required,,unannotated,train
NAR000570_HI,SCN000570,hi,Devanagari,none,लगभग 00:42 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 00:42 बजे दुकान पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-14,NAR000570_EN,,translated_review_required,,unannotated,test
NAR000571_HI,SCN000571,hi,Devanagari,none,लगभग 11:42 बजे दुकान पर विवाद हुई।,लगभग 11:42 बजे दुकान पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-27,NAR000571_EN,,translated_review_required,,unannotated,challenge
NAR000572_HI,SCN000572,hi,Devanagari,none,लगभग 21:43 बजे घर पर विवाद हुई।,लगभग 21:43 बजे घर पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-04-19,NAR000572_EN,,translated_review_required,,unannotated,test
NAR000573_HI,SCN000573,hi,Devanagari,none,"2026-06-25 को लगभग 07:40 बजे सड़क पर दुर्घटना हुई। संबंधित राशि: rs,।","2026-06-25 को लगभग 07:40 बजे सड़क पर दुर्घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-12,NAR000573_EN,,translated_review_required,,unannotated,train
NAR000574_HI,SCN000574,hi,Devanagari,none,लगभग 04:31 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,लगभग 04:31 बजे ऑनलाइन प्लेटफॉर्म पर विवाद हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-02,NAR000574_EN,,translated_review_required,,unannotated,challenge
NAR000575_HI,SCN000575,hi,Devanagari,none,"2026-07-16 को लगभग 11:19 बजे घर पर धमकी की घटना हुई। संबंधित राशि: rs,।","2026-07-16 को लगभग 11:19 बजे घर पर धमकी की घटना हुई। संबंधित राशि: rs,।",clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-17,NAR000575_EN,,translated_review_required,,unannotated,challenge
NAR000576_HI,SCN000576,hi,Devanagari,none,लगभग 05:05 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,लगभग 05:05 बजे घर पर कानूनी मुद्दे से जुड़ी घटना हुई।,clear_chronological,medium,chronological,neutral,none,False,False,False,2026-05-24,NAR000576_EN,,translated_review_required,,unannotated,validation
